counter,time,cube_pose_x,cube_pose_y,eef_pose_x,eef_pose_y,eef_pose_z,eef_vel_x,eef_vel_y,eef_vel_z,eef_pose_x_next,eef_pose_y_next,eef_pose_z_next,eef_vel_x_next,eef_vel_y_next,eef_vel_z_next
4569,255.435,0.69,-0.2,0.6843123453,-0.2192785391,-0.1194396439,0.1313038831,-0.4884346251,0.1710218384,0.6861365507,-0.2157877462,-0.1254547649,-0.0402256637,0.3294473419,-0.1765112447
4570,255.532,0.69,-0.2,0.6861365507,-0.2157877462,-0.1254547649,-0.0402256637,0.3294473419,-0.1765112447,0.4004620049,0.0038790654,-0.138116618,-0.0350499113,-0.1506164186,0.2062451572
4571,256.209,0.52,0.26,0.4004620049,0.0038790654,-0.138116618,-0.0350499113,-0.1506164186,0.2062451572,0.400084443,0.0023948134,-0.1361424082,-0.0400210682,-0.1462403922,0.1904273831
4572,256.216,0.52,0.26,0.400084443,0.0023948134,-0.1361424082,-0.0400210682,-0.1462403922,0.1904273831,0.4715831738,0.0847969591,-0.1360442065,0.8664190809,1.8244725704,0.1348201852
4573,256.316,0.52,0.26,0.4715831738,0.0847969591,-0.1360442065,0.8664190809,1.8244725704,0.1348201852,0.5143622783,0.2383785442,-0.116007334,0.139457569,0.9301844069,0.0960691249
4574,256.416,0.52,0.26,0.5143622783,0.2383785442,-0.116007334,0.139457569,0.9301844069,0.0960691249,0.5228973944,0.2737933094,-0.1266844067,0.0217855692,-0.1903043244,-0.1675222508
4575,256.516,0.52,0.26,0.5228973944,0.2737933094,-0.1266844067,0.0217855692,-0.1903043244,-0.1675222508,0.3948451911,-0.006520298,-0.1401391273,0.0869520519,0.0543301349,0.0845339923
4576,257.24,0.79,0.09,0.3948451911,-0.006520298,-0.1401391273,0.0869520519,0.0543301349,0.0845339923,0.4937593239,-0.0716765388,-0.1580557475,1.4118293222,-0.689311359,-0.3087617397
4577,257.341,0.79,0.09,0.4937593239,-0.0716765388,-0.1580557475,1.4118293222,-0.689311359,-0.3087617397,0.6079736534,-0.0797164211,-0.1980153429,0.9781645605,0.2918209028,-0.467528021
4578,257.441,0.79,0.09,0.6079736534,-0.0797164211,-0.1980153429,0.9781645605,0.2918209028,-0.467528021,0.6964699697,-0.0191166245,-0.2061618835,0.7132217908,0.7119774899,0.270051258
4579,257.545,0.79,0.09,0.6964699697,-0.0191166245,-0.2061618835,0.7132217908,0.7119774899,0.270051258,0.7611151952,0.0504977439,-0.1599084837,0.5781130563,0.6184659698,0.5961724695
4580,257.641,0.79,0.09,0.7611151952,0.0504977439,-0.1599084837,0.5781130563,0.6184659698,0.5961724695,0.7997863985,0.0939164817,-0.1169510665,0.136643076,0.2086031981,0.1236728518
4581,257.741,0.79,0.09,0.7997863985,0.0939164817,-0.1169510665,0.136643076,0.2086031981,0.1236728518,0.7956158792,0.0907552406,-0.1254376452,-0.1333489895,-0.1396180564,-0.2437013998
4582,257.841,0.79,0.09,0.7956158792,0.0907552406,-0.1254376452,-0.1333489895,-0.1396180564,-0.2437013998,0.4013535926,0.0011701907,-0.1383091384,-0.0052989496,-0.0835125202,0.2281939511
4583,258.681,0.6,-0.38,0.4013535926,0.0011701907,-0.1383091384,-0.0052989496,-0.0835125202,0.2281939511,0.4012672356,0.0003522106,-0.1361215789,-0.0113452706,-0.0802799877,0.2113010283
4584,258.685,0.6,-0.38,0.4012672356,0.0003522106,-0.1361215789,-0.0113452706,-0.0802799877,0.2113010283,0.45822234,-0.096346114,-0.181958321,0.4608227038,-1.2451640518,-0.7916374128
4585,258.789,0.6,-0.38,0.45822234,-0.096346114,-0.181958321,0.4608227038,-1.2451640518,-0.7916374128,0.4998202533,-0.1544986418,-0.2419987369,0.5975541087,-0.2990622596,-0.1774595414
4586,258.889,0.6,-0.38,0.4998202533,-0.1544986418,-0.2419987369,0.5975541087,-0.2990622596,-0.1774595414,0.558336062,-0.205719715,-0.2293968582,0.5032539008,-0.733817115,0.3502146048
4587,258.987,0.6,-0.38,0.558336062,-0.205719715,-0.2293968582,0.5032539008,-0.733817115,0.3502146048,0.5950328548,-0.2965928726,-0.1804298207,0.2113072453,-1.0446455777,0.5928377128
4588,259.085,0.6,-0.38,0.5950328548,-0.2965928726,-0.1804298207,0.2113072453,-1.0446455777,0.5928377128,0.598890583,-0.3973749653,-0.1263194045,-0.0618799123,-0.7130816792,0.3189898176
4589,259.186,0.6,-0.38,0.598890583,-0.3973749653,-0.1263194045,-0.0618799123,-0.7130816792,0.3189898176,0.5963468588,-0.408299036,-0.1215314864,0.0349290717,0.2941831223,-0.1670600604
4590,259.288,0.6,-0.38,0.5963468588,-0.408299036,-0.1215314864,0.0349290717,0.2941831223,-0.1670600604,0.4008751312,0.0022189471,-0.1382640763,-0.0362146038,0.266824288,0.1928359627
4591,260.18,0.71,0.19,0.4008751312,0.0022189471,-0.1382640763,-0.0362146038,0.266824288,0.1928359627,0.4877372068,-0.0340216494,-0.154570229,1.2556036373,-0.2084002149,-0.3004900383
4592,260.28,0.71,0.19,0.4877372068,-0.0340216494,-0.154570229,1.2556036373,-0.2084002149,-0.3004900383,0.5976558419,0.0221011936,-0.1822861142,0.854510401,1.003564796,-0.0698617051
4593,260.38,0.71,0.19,0.5976558419,0.0221011936,-0.1822861142,0.854510401,1.003564796,-0.0698617051,0.6729716996,0.1305067338,-0.1586403147,0.5576235628,0.8484350314,0.425564266
4594,260.487,0.71,0.19,0.6729716996,0.1305067338,-0.1586403147,0.5576235628,0.8484350314,0.425564266,0.7116214453,0.1865643976,-0.1222758665,0.2595829507,0.3662931241,0.2419844915
4595,260.58,0.71,0.19,0.7116214453,0.1865643976,-0.1222758665,0.2595829507,0.3662931241,0.2419844915,0.715227474,0.1937127917,-0.1247239419,-0.134520783,-0.1181833881,-0.2159894821
4596,260.681,0.71,0.19,0.715227474,0.1937127917,-0.1247239419,-0.134520783,-0.1181833881,-0.2159894821,0.4006761664,0.0001236833,-0.1373124855,0.0396384303,-0.0326834044,0.1106364031
4597,261.513,0.78,-0.4,0.4006761664,0.0001236833,-0.1373124855,0.0396384303,-0.0326834044,0.1106364031,0.4497382837,-0.0878421057,-0.1890652251,0.3663613733,-1.368772298,-0.8992111854
4598,261.614,0.78,-0.4,0.4497382837,-0.0878421057,-0.1890652251,0.3663613733,-1.368772298,-0.8992111854,0.4846023494,-0.1710270059,-0.282436678,0.6332990196,0.0133862912,-0.9123597388
4599,261.714,0.78,-0.4,0.4846023494,-0.1710270059,-0.282436678,0.6332990196,0.0133862912,-0.9123597388,0.4967290958,-0.1718746483,-0.2875220861,0.115410124,0.0002882064,0.0850046832
4600,261.814,0.78,-0.4,0.4967290958,-0.1718746483,-0.2875220861,0.115410124,0.0002882064,0.0850046832,0.5914655868,-0.2047023379,-0.2890474555,1.586163384,-0.6123307843,0.0006950123
4601,261.916,0.78,-0.4,0.5914655868,-0.2047023379,-0.2890474555,1.586163384,-0.6123307843,0.0006950123,0.7144633918,-0.2718152059,-0.24681483,0.5987422862,-0.9640346216,0.6326172917
4602,262.015,0.78,-0.4,0.7144633918,-0.2718152059,-0.24681483,0.5987422862,-0.9640346216,0.6326172917,0.7461811584,-0.3844779705,-0.1718541852,0.1516926085,-1.1412609125,0.8531190374
4603,262.114,0.78,-0.4,0.7461811584,-0.3844779705,-0.1718541852,0.1516926085,-1.1412609125,0.8531190374,0.7602146688,-0.4527060756,-0.1081815058,0.1406369429,-0.1019824117,0.2817143322
4604,262.215,0.78,-0.4,0.7602146688,-0.4527060756,-0.1081815058,0.1406369429,-0.1019824117,0.2817143322,0.7743063207,-0.4217143016,-0.1165696554,0.0891445781,0.5319678247,-0.313802687
4605,262.314,0.78,-0.4,0.7743063207,-0.4217143016,-0.1165696554,0.0891445781,0.5319678247,-0.313802687,0.4024548419,0.0058223462,-0.1391818928,-0.0190339972,-0.1357422675,0.2237768159
4606,263.247,0.6,0.19,0.4024548419,0.0058223462,-0.1391818928,-0.0190339972,-0.1357422675,0.2237768159,0.4874715123,0.0378246237,-0.1610712585,0.9292521819,1.0031282916,-0.1638326926
4607,263.349,0.6,0.19,0.4874715123,0.0378246237,-0.1610712585,0.9292521819,1.0031282916,-0.1638326926,0.5545745825,0.1254481186,-0.152753364,0.6090406057,0.8223012129,0.2721738514
4608,263.447,0.6,0.19,0.5545745825,0.1254481186,-0.152753364,0.6090406057,0.8223012129,0.2721738514,0.601755438,0.1842666654,-0.1236899777,0.2672807579,0.3305158381,0.1493062068
4609,263.548,0.6,0.19,0.601755438,0.1842666654,-0.1236899777,0.2672807579,0.3305158381,0.1493062068,0.3961119142,-0.0022828892,-0.1400992587,0.0331526108,-0.0581544571,0.2436702894
4610,264.162,0.61,0.14,0.3961119142,-0.0022828892,-0.1400992587,0.0331526108,-0.0581544571,0.2436702894,0.3964256482,-0.0028422668,-0.1377433665,0.0295964378,-0.0541336794,0.2290452689
4611,264.174,0.61,0.14,0.3964256482,-0.0028422668,-0.1377433665,0.0295964378,-0.0541336794,0.2290452689,0.4815833463,0.0087176752,-0.1556580178,1.0338339839,0.6810852635,-0.1904281087
4612,264.274,0.61,0.14,0.4815833463,0.0087176752,-0.1556580178,1.0338339839,0.6810852635,-0.1904281087,0.5633684848,0.0867114513,-0.1474935614,0.6560106713,0.7235079853,0.2745918038
4613,264.375,0.61,0.14,0.5633684848,0.0867114513,-0.1474935614,0.6560106713,0.7235079853,0.2745918038,0.6104494287,0.1392930953,-0.1219331018,0.2258323322,0.2989895471,0.0814605089
4614,264.474,0.61,0.14,0.6104494287,0.1392930953,-0.1219331018,0.2258323322,0.2989895471,0.0814605089,0.3959692763,-0.0021443399,-0.1404822254,0.0315140678,-0.0644105615,0.2405128004
4615,265.304,0.55,-0.2,0.3959692763,-0.0021443399,-0.1404822254,0.0315140678,-0.0644105615,0.2405128004,0.4446399755,-0.0757867467,-0.1644009065,0.4655225073,-0.8815027739,-0.3530212557
4616,265.406,0.55,-0.2,0.4446399755,-0.0757867467,-0.1644009065,0.4655225073,-0.8815027739,-0.3530212557,0.5004611447,-0.1326025384,-0.1635878295,0.560310717,-0.5851653771,0.2556760275
4617,265.505,0.55,-0.2,0.5004611447,-0.1326025384,-0.1635878295,0.560310717,-0.5851653771,0.2556760275,0.5433926529,-0.1990874163,-0.1322360729,0.2737120443,-0.547180807,0.2266264933
4618,265.607,0.55,-0.2,0.5433926529,-0.1990874163,-0.1322360729,0.2737120443,-0.547180807,0.2266264933,0.5525431273,-0.2090656758,-0.1267416657,0.0029100794,0.2303863104,-0.0923343442
4619,265.706,0.55,-0.2,0.5525431273,-0.2090656758,-0.1267416657,0.0029100794,0.2303863104,-0.0923343442,0.39848495,0.0036787177,-0.1382884445,-0.0070544966,0.1212547289,0.2081676738
4620,266.236,0.51,-0.25,0.39848495,0.0036787177,-0.1382884445,-0.0070544966,0.1212547289,0.2081676738,0.4365304758,-0.0673917355,-0.1665582346,0.4004940682,-0.7722476062,-0.2050555276
4621,266.336,0.51,-0.25,0.4365304758,-0.0673917355,-0.1665582346,0.4004940682,-0.7722476062,-0.2050555276,0.4905235106,-0.1209247705,-0.1572315233,0.5443741839,-0.5722357332,0.303186256
4622,266.437,0.51,-0.25,0.4905235106,-0.1209247705,-0.1572315233,0.5443741839,-0.5722357332,0.303186256,0.5225217138,-0.1939679633,-0.1275852479,0.016411331,-0.8456806745,0.1780317683
4623,266.536,0.51,-0.25,0.5225217138,-0.1939679633,-0.1275852479,0.016411331,-0.8456806745,0.1780317683,0.505736678,-0.2615544053,-0.127738337,-0.2266441559,-0.2982937159,-0.0609083272
4624,266.636,0.51,-0.25,0.505736678,-0.2615544053,-0.127738337,-0.2266441559,-0.2982937159,-0.0609083272,0.3989686076,0.0013753028,-0.138938249,-0.0429439072,0.2882723272,0.1716363371
4625,267.356,0.75,-0.38,0.3989686076,0.0013753028,-0.138938249,-0.0429439072,0.2882723272,0.1716363371,0.4539950229,-0.070243478,-0.1781084013,0.5719169613,-1.1601300157,-0.6012147447
4626,267.456,0.75,-0.38,0.4539950229,-0.070243478,-0.1781084013,0.5719169613,-1.1601300157,-0.6012147447,0.5572793261,-0.1016159255,-0.228314488,1.3486076162,0.2843723495,-0.3998423217
4627,267.556,0.75,-0.38,0.5572793261,-0.1016159255,-0.228314488,1.3486076162,0.2843723495,-0.3998423217,0.6975738904,-0.0767335092,-0.2387595074,0.9167903447,-0.2483017002,0.3100896591
4628,267.673,0.75,-0.38,0.6975738904,-0.0767335092,-0.2387595074,0.9167903447,-0.2483017002,0.3100896591,0.7609597445,-0.1219626551,-0.1981343366,0.6684013794,-0.8454843726,0.656914262
4629,267.757,0.75,-0.38,0.7609597445,-0.1219626551,-0.1981343366,0.6684013794,-0.8454843726,0.656914262,0.8024943777,-0.2450587995,-0.1263655986,0.0006423595,-1.3007728823,0.454895666
4630,267.864,0.75,-0.38,0.8024943777,-0.2450587995,-0.1263655986,0.0006423595,-1.3007728823,0.454895666,0.7763859863,-0.3606203733,-0.1089798182,-0.5097581726,-1.1857986409,-0.0453448625
4631,267.959,0.75,-0.38,0.7763859863,-0.3606203733,-0.1089798182,-0.5097581726,-1.1857986409,-0.0453448625,0.7301689652,-0.4283074689,-0.1302419356,-0.2184562753,-0.0923372582,-0.2104506849
4632,268.056,0.75,-0.38,0.7301689652,-0.4283074689,-0.1302419356,-0.2184562753,-0.0923372582,-0.2104506849,0.7380448537,-0.4022717058,-0.1404316786,0.244265853,0.4592374984,-0.0116040655
4633,268.156,0.75,-0.38,0.7380448537,-0.4022717058,-0.1404316786,0.244265853,0.4592374984,-0.0116040655,0.402927574,0.0041988127,-0.1350284004,0.0033550691,-0.0995779726,0.0779977184
4634,269.039,0.65,-0.33,0.402927574,0.0041988127,-0.1350284004,0.0033550691,-0.0995779726,0.0779977184,0.4530597156,-0.0765594107,-0.1694376119,0.6891813161,-1.2035556453,-0.6057462824
4635,269.139,0.65,-0.33,0.4530597156,-0.0765594107,-0.1694376119,0.6891813161,-1.2035556453,-0.6057462824,0.5377637389,-0.1121119063,-0.2184403445,0.8447180791,-0.1670935369,-0.1410551105
4636,269.239,0.65,-0.33,0.5377637389,-0.1121119063,-0.2184403445,0.8447180791,-0.1670935369,-0.1410551105,0.6107237757,-0.1554032325,-0.2030579512,0.607496127,-0.684399631,0.382270561
4637,269.339,0.65,-0.33,0.6107237757,-0.1554032325,-0.2030579512,0.607496127,-0.684399631,0.382270561,0.6554245405,-0.2438402917,-0.1522737132,0.2417371903,-1.0505174943,0.5651063954
4638,269.439,0.65,-0.33,0.6554245405,-0.2438402917,-0.1522737132,0.2417371903,-1.0505174943,0.5651063954,0.6523892806,-0.3434568742,-0.118057926,-0.1593484146,-0.6411879968,0.0417900261
4639,269.539,0.65,-0.33,0.6523892806,-0.3434568742,-0.118057926,-0.1593484146,-0.6411879968,0.0417900261,0.6411291516,-0.3504302172,-0.1293693689,0.0518330806,0.3047946663,-0.1405678414
4640,269.639,0.65,-0.33,0.6411291516,-0.3504302172,-0.1293693689,0.0518330806,0.3047946663,-0.1405678414,0.4015771463,0.0038219184,-0.1339375914,0.0133934882,-0.1422476377,0.0014862512
4641,270.435,0.64,-0.15,0.4015771463,0.0038219184,-0.1339375914,0.0133934882,-0.1422476377,0.0014862512,0.4634222005,-0.0654550535,-0.1633439341,1.0222189623,-0.413236823,-0.3631370535
4642,270.542,0.64,-0.15,0.4634222005,-0.0654550535,-0.1633439341,1.0222189623,-0.413236823,-0.3631370535,0.5577648398,-0.0944862598,-0.1673864696,0.7883693084,-0.4397650583,0.2205671871
4643,270.64,0.64,-0.15,0.5577648398,-0.0944862598,-0.1673864696,0.7883693084,-0.4397650583,0.2205671871,0.6197085881,-0.1537143815,-0.1333615161,0.4207195737,-0.5786129543,0.3430123482
4644,270.741,0.64,-0.15,0.6197085881,-0.1537143815,-0.1333615161,0.4207195737,-0.5786129543,0.3430123482,0.6413009207,-0.1695471671,-0.1220341402,0.036475184,0.2429363116,-0.1005725676
4645,270.841,0.64,-0.15,0.6413009207,-0.1695471671,-0.1220341402,0.036475184,0.2429363116,-0.1005725676,0.3993788737,0.0039470114,-0.1370582491,0.037467575,-0.0673542832,0.0615998316
4646,271.496,0.67,0.29,0.3993788737,0.0039470114,-0.1370582491,0.037467575,-0.0673542832,0.0615998316,0.4638807451,-0.0078502244,-0.1577936001,1.1982714447,0.4478709046,-0.2501707872
4647,271.596,0.67,0.29,0.4638807451,-0.0078502244,-0.1577936001,1.1982714447,0.4478709046,-0.2501707872,0.5703647479,0.100317125,-0.1803644639,0.7858957107,1.3353313344,-0.072605137
4648,271.696,0.67,0.29,0.5703647479,0.100317125,-0.1803644639,0.7858957107,1.3353313344,-0.072605137,0.6348724924,0.2264494274,-0.1580257217,0.4762224404,0.9168869114,0.4227625151
4649,271.796,0.67,0.29,0.6348724924,0.2264494274,-0.1580257217,0.4762224404,0.9168869114,0.4227625151,0.6688096577,0.2845842639,-0.1224155636,0.2359490604,0.3578372036,0.2283501972
4650,271.896,0.67,0.29,0.6688096577,0.2845842639,-0.1224155636,0.2359490604,0.3578372036,0.2283501972,0.6719826,0.2929780807,-0.1253167113,-0.1148518604,-0.1118142432,-0.2096341306
4651,271.996,0.67,0.29,0.6719826,0.2929780807,-0.1253167113,-0.1148518604,-0.1118142432,-0.2096341306,0.4001590659,3.11941339378E-05,-0.1376287368,0.0259964866,-0.0573088336,0.1528709379
4652,272.708,0.76,-0.01,0.4001590659,3.11941339378E-05,-0.1376287368,0.0259964866,-0.0573088336,0.1528709379,0.4926123212,-0.0612537601,-0.1511475435,1.4525251872,-0.5430093598,-0.1910939952
4653,272.809,0.76,-0.01,0.4926123212,-0.0612537601,-0.1511475435,1.4525251872,-0.5430093598,-0.1910939952,0.6169496152,-0.0693992347,-0.1803535946,0.9203286626,-0.0422883493,-0.1768983118
4654,272.908,0.76,-0.01,0.6169496152,-0.0693992347,-0.1803535946,0.9203286626,-0.0422883493,-0.1768983118,0.6939338074,-0.0771252411,-0.169209172,0.7077015427,0.0785419206,0.3496260548
4655,273.008,0.76,-0.01,0.6939338074,-0.0771252411,-0.169209172,0.7077015427,0.0785419206,0.3496260548,0.7564219886,-0.0476192316,-0.1250336703,0.4465534812,0.4337377474,0.3537940355
4656,273.109,0.76,-0.01,0.7564219886,-0.0476192316,-0.1250336703,0.4465534812,0.4337377474,0.3537940355,0.7719380417,-0.0064074663,-0.1210528455,-0.1159586064,0.1936316718,-0.206707047
4657,273.211,0.76,-0.01,0.7719380417,-0.0064074663,-0.1210528455,-0.1159586064,0.1936316718,-0.206707047,0.4004032003,-0.0002717251,-0.1366221906,0.0344250533,-0.0439552757,0.1653457361
4658,274.089,0.73,0.02,0.4004032003,-0.0002717251,-0.1366221906,0.0344250533,-0.0439552757,0.1653457361,0.4939196512,-0.0597799736,-0.1539835736,1.3487552676,-0.501385854,-0.3259527614
4659,274.193,0.73,0.02,0.4939196512,-0.0597799736,-0.1539835736,1.3487552676,-0.501385854,-0.3259527614,0.6069680669,-0.0657875634,-0.1873289715,0.78154957,0.1783149107,-0.0250737017
4660,274.293,0.73,0.02,0.6069680669,-0.0657875634,-0.1873289715,0.78154957,0.1783149107,-0.0250737017,0.6727208643,-0.0342282145,-0.1683169381,0.6795946282,0.4662546625,0.390035162
4661,274.39,0.73,0.02,0.6727208643,-0.0342282145,-0.1683169381,0.6795946282,0.4662546625,0.390035162,0.7297294936,0.011946815,-0.1254256523,0.3658335312,0.376644259,0.3029253186
4662,274.49,0.73,0.02,0.7297294936,0.011946815,-0.1254256523,0.3658335312,0.376644259,0.3029253186,0.7361819211,0.0315248323,-0.1259638355,-0.1410050811,-0.0141337297,-0.2107789208
4663,274.59,0.73,0.02,0.7361819211,0.0315248323,-0.1259638355,-0.1410050811,-0.0141337297,-0.2107789208,0.3996059982,-0.0007197277,-0.1373635487,0.0557626424,-0.027640263,0.1781551734
4664,275.321,0.73,-0.16,0.3996059982,-0.0007197277,-0.1373635487,0.0557626424,-0.027640263,0.1781551734,0.4948468173,-0.0802496127,-0.1657806915,1.1760069634,-0.6376362907,-0.5128585365
4665,275.422,0.73,-0.16,0.4948468173,-0.0802496127,-0.1657806915,1.1760069634,-0.6376362907,-0.5128585365,0.5860975255,-0.1034072261,-0.2127813048,0.6733560963,-0.2974391111,-0.1521575941
4666,275.522,0.73,-0.16,0.5860975255,-0.1034072261,-0.2127813048,0.6733560963,-0.2974391111,-0.1521575941,0.6443369788,-0.1572058756,-0.1988595887,0.5204178488,-0.6528812059,0.3732396815
4667,275.622,0.73,-0.16,0.6443369788,-0.1572058756,-0.1988595887,0.5204178488,-0.6528812059,0.3732396815,0.6986473543,-0.1943186624,-0.1491580346,0.5701025537,-0.0368224975,0.5519650176
4668,275.722,0.73,-0.16,0.6986473543,-0.1943186624,-0.1491580346,0.5701025537,-0.0368224975,0.5519650176,0.7392686906,-0.1691112715,-0.1176952267,0.1410482575,0.397359089,-2.2212522245E-05
4669,275.822,0.73,-0.16,0.7392686906,-0.1691112715,-0.1176952267,0.1410482575,0.397359089,-2.2212522245E-05,0.7321616641,-0.1506359533,-0.1332653515,-0.1481619399,-0.0616337522,-0.1789922351
4670,275.922,0.73,-0.16,0.7321616641,-0.1506359533,-0.1332653515,-0.1481619399,-0.0616337522,-0.1789922351,0.4012485737,0.0001241152,-0.1345767949,0.0408568876,-0.0413182624,0.1425679359
4671,276.813,0.73,-0.06,0.4012485737,0.0001241152,-0.1345767949,0.0408568876,-0.0413182624,0.1425679359,0.4998725838,-0.0582803955,-0.1561162065,1.3746547744,-0.4571810474,-0.3990580323
4672,276.916,0.73,-0.06,0.4998725838,-0.0582803955,-0.1561162065,1.3746547744,-0.4571810474,-0.3990580323,0.5923096286,-0.0764572803,-0.1918305516,0.7345947918,-0.2772621541,-0.1526165432
4673,277.015,0.73,-0.06,0.5923096286,-0.0764572803,-0.1918305516,0.7345947918,-0.2772621541,-0.1526165432,0.6631334949,-0.1045342758,-0.1759665491,0.6335783794,-0.0263535315,0.3748671026
4674,277.114,0.73,-0.06,0.6631334949,-0.1045342758,-0.1759665491,0.6335783794,-0.0263535315,0.3748671026,0.7233844066,-0.0847455368,-0.1303726922,0.4724369027,0.3451957587,0.3838523201
4675,277.214,0.73,-0.06,0.7233844066,-0.0847455368,-0.1303726922,0.4724369027,0.3451957587,0.3838523201,0.740335495,-0.0553070253,-0.1218380474,-0.1045829758,0.138493084,-0.1467967774
4676,277.316,0.73,-0.06,0.740335495,-0.0553070253,-0.1218380474,-0.1045829758,0.138493084,-0.1467967774,0.4012299667,-1.14592132474E-05,-0.1361505173,0.0382832538,-0.0090643973,0.0606262725
4677,278.095,0.53,0.3,0.4012299667,-1.14592132474E-05,-0.1361505173,0.0382832538,-0.0090643973,0.0606262725,0.465035509,0.068692467,-0.1567970105,0.9267984209,1.7686146047,-0.0627364121
4678,278.196,0.53,0.3,0.465035509,0.068692467,-0.1567970105,0.9267984209,1.7686146047,-0.0627364121,0.5160913213,0.2580498699,-0.1323642945,0.1677254047,1.2953831097,0.3304143988
4679,278.297,0.53,0.3,0.5160913213,0.2580498699,-0.1323642945,0.1677254047,1.2953831097,0.3304143988,0.5284236124,0.3195229092,-0.1199081963,0.0726000059,0.0075056222,-0.1078182369
4680,278.396,0.53,0.3,0.5284236124,0.3195229092,-0.1199081963,0.0726000059,0.0075056222,-0.1078182369,0.3951413001,-0.0053455191,-0.1396038888,0.1328506854,0.0802413376,0.1071060615
