counter,time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,cube_pose_x,cube_pose_y,right_gripper
1636,286.485000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1637,286.688000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1638,286.892000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1639,287.093000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1640,287.294000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1641,287.494000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1642,347.638000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1643,347.838000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1644,348.039000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1645,348.240000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1646,348.440000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1647,348.661000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1648,408.824000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1649,409.026000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1650,409.230000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1651,409.430000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1652,409.631000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1653,409.832000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1654,470.049000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1655,470.258000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1656,470.459000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1657,470.659000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1658,470.859000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1659,471.059000,-0.258429866134,1.63421423408,0.16523380473,0.100257943272,-0.0414480214537,-0.0377858883024,0.0259459497116,0.59,-0.01,0.0
1660,181.980000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.65,-0.38,0.0
1661,182.180000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.65,-0.38,0.0
1662,182.380000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.65,-0.38,0.0
1663,182.580000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.65,-0.38,0.0
1664,182.782000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.65,-0.38,0.0
1665,183.077000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.7,0.34,0.0
1666,183.277000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.7,0.34,0.0
1667,183.477000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.7,0.34,0.0
1668,183.677000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.7,0.34,0.0
1669,183.877000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.7,0.34,0.0
1670,184.287000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.7,0.34,0.0
1671,184.487000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,0.35,0.0
1672,184.688000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,0.35,0.0
1673,184.889000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,0.35,0.0
1674,185.090000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,0.35,0.0
1675,185.397000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.65,0.21,0.0
1676,185.597000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.65,0.21,0.0
1677,185.797000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.65,0.21,0.0
1678,186.000000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.65,0.21,0.0
1679,186.200000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.65,0.21,0.0
1680,186.584000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.7,-0.04,0.0
1681,186.784000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.7,-0.04,0.0
1682,186.984000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.7,-0.04,0.0
1683,187.184000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.7,-0.04,0.0
1684,187.384000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.7,-0.04,0.0
1685,187.681000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.66,-0.39,0.0
1686,187.882000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.66,-0.39,0.0
1687,188.082000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.66,-0.39,0.0
1688,188.282000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.66,-0.39,0.0
1689,188.483000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.66,-0.39,0.0
1690,188.867000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.54,-0.14,0.0
1691,189.069000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.54,-0.14,0.0
1692,189.269000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.54,-0.14,0.0
1693,189.472000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.54,-0.14,0.0
1694,189.672000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.54,-0.14,0.0
1695,190.026000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,-0.22,0.0
1696,190.227000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,-0.22,0.0
1697,190.427000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,-0.22,0.0
1698,190.627000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,-0.22,0.0
1699,190.829000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,-0.22,0.0
1700,191.094000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,-0.19,0.0
1701,191.294000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,-0.19,0.0
1702,191.495000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,-0.19,0.0
1703,191.695000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,-0.19,0.0
1704,191.895000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,-0.19,0.0
1705,192.185000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,-0.21,0.0
1706,192.386000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,-0.21,0.0
1707,192.589000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,-0.21,0.0
1708,192.824000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,-0.21,0.0
1709,193.026000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,-0.21,0.0
1710,193.375000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.53,-0.06,0.0
1711,193.575000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.53,-0.06,0.0
1712,193.775000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.53,-0.06,0.0
1713,193.975000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.53,-0.06,0.0
1714,194.175000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.53,-0.06,0.0
1715,194.560000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,0.22,0.0
1716,194.760000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,0.22,0.0
1717,194.964000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,0.22,0.0
1718,195.165000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,0.22,0.0
1719,195.367000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.51,0.22,0.0
1720,195.749000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,-0.13,0.0
1721,195.952000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,-0.13,0.0
1722,196.156000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,-0.13,0.0
1723,196.357000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,-0.13,0.0
1724,196.559000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,-0.13,0.0
1725,196.955000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.59,0.23,0.0
1726,197.156000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.59,0.23,0.0
1727,197.359000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.59,0.23,0.0
1728,197.560000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.59,0.23,0.0
1729,197.761000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.59,0.23,0.0
1730,198.015000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,-0.16,0.0
1731,198.218000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,-0.16,0.0
1732,198.419000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,-0.16,0.0
1733,198.619000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,-0.16,0.0
1734,198.820000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,-0.16,0.0
1735,199.137000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.61,-0.03,0.0
1736,199.338000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.61,-0.03,0.0
1737,199.539000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.61,-0.03,0.0
1738,199.741000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.61,-0.03,0.0
1739,199.941000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.61,-0.03,0.0
1740,200.213000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,-0.18,0.0
1741,200.413000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,-0.18,0.0
1742,200.614000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,-0.18,0.0
1743,200.815000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,-0.18,0.0
1744,201.020000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.68,-0.18,0.0
1745,201.461000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.64,0.04,0.0
1746,201.663000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.64,0.04,0.0
1747,201.865000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.64,0.04,0.0
1748,202.065000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.64,0.04,0.0
1749,202.266000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.64,0.04,0.0
1750,202.544000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.69,-0.26,0.0
1751,202.753000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.69,-0.26,0.0
1752,202.953000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.69,-0.26,0.0
1753,203.153000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.69,-0.26,0.0
1754,203.353000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.69,-0.26,0.0
1755,203.696000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.61,-0.22,0.0
1756,203.897000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.61,-0.22,0.0
1757,204.102000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.61,-0.22,0.0
1758,204.302000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.61,-0.22,0.0
1759,204.502000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.61,-0.22,0.0
1760,204.829000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.53,-0.13,0.0
1761,205.030000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.53,-0.13,0.0
1762,205.230000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.53,-0.13,0.0
1763,205.431000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.53,-0.13,0.0
1764,205.632000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.53,-0.13,0.0
1765,205.905000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.6,0.26,0.0
1766,206.105000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.6,0.26,0.0
1767,206.306000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.6,0.26,0.0
1768,206.506000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.6,0.26,0.0
1769,206.709000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.6,0.26,0.0
1770,207.098000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.55,-0.33,0.0
1771,207.298000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.55,-0.33,0.0
1772,207.498000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.55,-0.33,0.0
1773,207.699000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.55,-0.33,0.0
1774,207.899000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.55,-0.33,0.0
1775,208.337000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.58,0.0,0.0
1776,208.542000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.58,0.0,0.0
1777,208.743000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.58,0.0,0.0
1778,208.943000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.58,0.0,0.0
1779,209.143000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.58,0.0,0.0
1780,209.555000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.59,-0.2,0.0
1781,209.756000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.59,-0.2,0.0
1782,209.956000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.59,-0.2,0.0
1783,210.157000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.59,-0.2,0.0
1784,210.357000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.59,-0.2,0.0
1785,210.815000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.55,-0.2,0.0
1786,211.015000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.55,-0.2,0.0
1787,211.219000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.55,-0.2,0.0
1788,211.420000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.55,-0.2,0.0
1789,211.620000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.55,-0.2,0.0
1790,211.835000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.58,0.13,0.0
1791,212.035000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.58,0.13,0.0
1792,212.236000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.58,0.13,0.0
1793,212.436000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.58,0.13,0.0
1794,212.638000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.58,0.13,0.0
1795,212.979000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,0.25,0.0
1796,213.179000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,0.25,0.0
1797,213.382000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,0.25,0.0
1798,213.583000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,0.25,0.0
1799,213.784000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.57,0.25,0.0
1800,214.086000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.67,0.0,0.0
1801,214.286000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.67,0.0,0.0
1802,214.487000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.67,0.0,0.0
1803,214.689000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.67,0.0,0.0
1804,214.890000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.67,0.0,0.0
1805,215.202000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.67,0.2,0.0
1806,215.406000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.67,0.2,0.0
1807,215.606000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.67,0.2,0.0
1808,215.806000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.67,0.2,0.0
1809,216.007000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.67,0.2,0.0
1810,216.306000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.5,-0.3,0.0
1811,216.506000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.5,-0.3,0.0
1812,216.714000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.5,-0.3,0.0
1813,216.914000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.5,-0.3,0.0
1814,217.114000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.5,-0.3,0.0
1815,217.456000,-0.249503625789,1.53773311225,0.161664721081,-0.0354210321275,-0.0328915499472,-0.0533313300288,0.0165418846535,0.52,-0.26,0.0
